gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
2840681267	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/81572949	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Ara	Ara ambiguus		SPECIES	Ara ambiguus (Bechstein, 1811)	Ara ambiguus		CR	Costa Rica - La Selva Reserve		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	10.428399	-84.004662	10.0						2014-02-03T00:00:00	3	2	2014	5959233	5959233	HUMAN_OBSERVATION		Observations	OBS.81572949				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:45:22.863Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2840655322	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/145431274	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Ara	Ara ambiguus	ambiguus	SUBSPECIES	Ara ambiguus ambiguus	Ara ambiguus ambiguus		CR	Costa Rica - Pococí		PRESENT	4	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	10.577309	-83.523729	10.0						2017-04-19T00:00:00	19	4	2017	6170723	5959233	HUMAN_OBSERVATION		Observations	OBS.145431274				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:45:47.293Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2840633603	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/165530655	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Ara	Ara ambiguus		SPECIES	Ara ambiguus (Bechstein, 1811)	Ara ambiguus		CR	Costa Rica - Sarapiquí		PRESENT	4	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	10.449866	-84.067581	25.0						2018-12-09T00:00:00	9	12	2018	5959233	5959233	HUMAN_OBSERVATION		Observations	OBS.165530655				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:44:59.131Z	StillImage	COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2840628775	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/142439264	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Ara	Ara ambiguus		SPECIES	Ara ambiguus (Bechstein, 1811)	Ara ambiguus		CR	Costa Rica - Tortuguero NP		PRESENT	4	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	10.5616	-83.5438	6.0						2017-07-31T00:00:00	31	7	2017	5959233	5959233	HUMAN_OBSERVATION		Observations	OBS.142439264				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:45:46.538Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2840627970	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/164563680	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Ara	Ara ambiguus		SPECIES	Ara ambiguus (Bechstein, 1811)	Ara ambiguus		CR	Costa Rica - La Selva Reserve		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	10.430883	-84.0047	100.0						2018-11-14T00:00:00	14	11	2018	5959233	5959233	HUMAN_OBSERVATION		Observations	OBS.164563680				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:45:11.113Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2840621558	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/148091772	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Ara	Ara ambiguus		SPECIES	Ara ambiguus (Bechstein, 1811)	Ara ambiguus		CR	Costa Rica - Sarapiquí		PRESENT	2	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	10.444168	-84.005965	25.0						2018-01-30T00:00:00	30	1	2018	5959233	5959233	HUMAN_OBSERVATION		Observations	OBS.148091772				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:45:18.210Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2840599406	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/160077158	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Ara	Ara ambiguus		SPECIES	Ara ambiguus (Bechstein, 1811)	Ara ambiguus		CR	Costa Rica - Pococí		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	10.542934	-83.512861	65.0						2018-07-11T00:00:00	11	7	2018	5959233	5959233	HUMAN_OBSERVATION		Observations	OBS.160077158				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:44:51.693Z	StillImage	COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2840595348	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/161448559	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Ara	Ara ambiguus		SPECIES	Ara ambiguus (Bechstein, 1811)	Ara ambiguus		CR	Costa Rica - Pococí		PRESENT	14	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	10.545903	-83.512016	25.0						2018-07-20T00:00:00	20	7	2018	5959233	5959233	HUMAN_OBSERVATION		Observations	OBS.161448559				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:44:50.344Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2840423011	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/160063033	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Ara	Ara ambiguus		SPECIES	Ara ambiguus (Bechstein, 1811)	Ara ambiguus		CR	Costa Rica - Tortuguero		PRESENT	3	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	10.546975	-83.504634	25.0						2018-07-13T00:00:00	13	7	2018	5959233	5959233	HUMAN_OBSERVATION		Observations	OBS.160063033				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:44:59.918Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2840382900	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/77391978	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Ara	Ara ambiguus		SPECIES	Ara ambiguus (Bechstein, 1811)	Ara ambiguus		CR	Costa Rica - Pococí		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	10.593532	-83.527403	10.0						2013-07-06T00:00:00	6	7	2013	5959233	5959233	HUMAN_OBSERVATION		Observations	OBS.77391978				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:45:22.235Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2840305561	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/137430932	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Ara	Ara ambiguus		SPECIES	Ara ambiguus (Bechstein, 1811)	Ara ambiguus		CR	Costa Rica - Tortuguero		PRESENT	7	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	10.547051	-83.505128	25.0						2017-04-27T00:00:00	27	4	2017	5959233	5959233	HUMAN_OBSERVATION		Observations	OBS.137430932				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:44:39.150Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2840305500	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/137046229	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Ara	Ara ambiguus		SPECIES	Ara ambiguus (Bechstein, 1811)	Ara ambiguus		CR	Costa Rica - Sarapiquí		PRESENT	2	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	10.434958	-84.003196	25.0						2017-04-20T00:00:00	20	4	2017	5959233	5959233	HUMAN_OBSERVATION		Observations	OBS.137046229				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:44:39.024Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2840303647	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/76867802	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Ara	Ara ambiguus		SPECIES	Ara ambiguus (Bechstein, 1811)	Ara ambiguus		CR	Costa Rica - Pococí		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	10.593532	-83.527403	10.0						2013-06-12T00:00:00	12	6	2013	5959233	5959233	HUMAN_OBSERVATION		Observations	OBS.76867802				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:45:00.261Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2840303459	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/75475675	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Ara	Ara ambiguus		SPECIES	Ara ambiguus (Bechstein, 1811)	Ara ambiguus		CR	Costa Rica - Pococí		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	10.588396	-83.529438	10.0						2013-04-15T00:00:00	15	4	2013	5959233	5959233	HUMAN_OBSERVATION		Observations	OBS.75475675				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:45:00.037Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2840240237	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/155341048	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Ara	Ara ambiguus		SPECIES	Ara ambiguus (Bechstein, 1811)	Ara ambiguus		CR	Costa Rica - La Selva Reserve		PRESENT	2	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	10.433433	-84.011964	25.0						2018-04-23T00:00:00	23	4	2018	5959233	5959233	HUMAN_OBSERVATION		Observations	OBS.155341048				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:45:11.432Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2840174786	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/137616400	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Ara	Ara ambiguus		SPECIES	Ara ambiguus (Bechstein, 1811)	Ara ambiguus		CR	Costa Rica - Tortuguero		PRESENT	9	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	10.582131	-83.530154	100.0						2017-04-28T00:00:00	28	4	2017	5959233	5959233	HUMAN_OBSERVATION		Observations	OBS.137616400				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:45:17.909Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2840078382	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/122527778	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Ara	Ara ambiguus		SPECIES	Ara ambiguus (Bechstein, 1811)	Ara ambiguus		CR	Costa Rica - Tortuguero NP		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	10.522239	-83.494259	100.0						2016-08-16T00:00:00	16	8	2016	5959233	5959233	HUMAN_OBSERVATION		Observations	OBS.122527778				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:45:15.133Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2840032437	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/122232303	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Ara	Ara ambiguus		SPECIES	Ara ambiguus (Bechstein, 1811)	Ara ambiguus		CR	Costa Rica - Sarapiquí		PRESENT	5	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	10.4515	-84.0774	10.0						2016-02-01T00:00:00	1	2	2016	5959233	5959233	HUMAN_OBSERVATION		Observations	OBS.122232303				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:45:02.083Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2839994027	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/78881143	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Ara	Ara ambiguus		SPECIES	Ara ambiguus (Bechstein, 1811)	Ara ambiguus		CR	Costa Rica - Sarapiquí		PRESENT	2	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	10.437574	-84.002435	10.0						2013-09-03T00:00:00	3	9	2013	5959233	5959233	HUMAN_OBSERVATION		Observations	OBS.78881143				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:45:02.408Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2839957125	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/139032384	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Ara	Ara ambiguus		SPECIES	Ara ambiguus (Bechstein, 1811)	Ara ambiguus		CR	Costa Rica - Tortuguero		PRESENT	14	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	10.54693	-83.50514	25.0						2017-05-25T00:00:00	25	5	2017	5959233	5959233	HUMAN_OBSERVATION		Observations	OBS.139032384				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:44:49.123Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2839955143	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/132570368	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Ara	Ara ambiguus		SPECIES	Ara ambiguus (Bechstein, 1811)	Ara ambiguus		CR	Costa Rica - Sarapiquí		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	10.420563	-84.122892	25.0						2016-11-30T00:00:00	30	11	2016	5959233	5959233	HUMAN_OBSERVATION		Observations	OBS.132570368				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:45:16.098Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2839915550	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/62269458	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Ara	Ara ambiguus		SPECIES	Ara ambiguus (Bechstein, 1811)	Ara ambiguus		CR	Costa Rica - La Selva Reserve		PRESENT	2	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	10.420456	-84.021549	100.0						2011-11-09T00:00:00	9	11	2011	5959233	5959233	HUMAN_OBSERVATION		Observations	OBS.62269458				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:44:57.729Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2839866619	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/116923951	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Ara	Ara ambiguus		SPECIES	Ara ambiguus (Bechstein, 1811)	Ara ambiguus		CR	Costa Rica - Sarapiquí		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	10.438765	-84.008918	100.0						2016-04-20T00:00:00	20	4	2016	5959233	5959233	HUMAN_OBSERVATION		Observations	OBS.116923951				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:45:11.591Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2839841386	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/81637716	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Ara	Ara ambiguus		SPECIES	Ara ambiguus (Bechstein, 1811)	Ara ambiguus		CR	Costa Rica - Sarapiquí		PRESENT	5	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	10.3874	-83.9779	10.0						2014-02-08T00:00:00	8	2	2014	5959233	5959233	HUMAN_OBSERVATION		Observations	OBS.81637716				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:45:07.893Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2839814236	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/135224242	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Ara	Ara ambiguus		SPECIES	Ara ambiguus (Bechstein, 1811)	Ara ambiguus		CR	Costa Rica - Tortuguero		PRESENT	14	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	10.546955	-83.50516	25.0						2017-03-09T00:00:00	9	3	2017	5959233	5959233	HUMAN_OBSERVATION		Observations	OBS.135224242				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:45:02.790Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2839792473	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/115448946	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Ara	Ara ambiguus		SPECIES	Ara ambiguus (Bechstein, 1811)	Ara ambiguus		CR	Costa Rica - Sarapiquí		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	10.4409	-84.0064	10.0						2016-02-26T00:00:00	26	2	2016	5959233	5959233	HUMAN_OBSERVATION		Observations	OBS.115448946				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:44:31.965Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2839727172	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/132665418	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Ara	Ara ambiguus		SPECIES	Ara ambiguus (Bechstein, 1811)	Ara ambiguus		CR	Costa Rica - La Selva Reserve		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	10.430279	-84.009311	10.0						2016-12-06T00:00:00	6	12	2016	5959233	5959233	HUMAN_OBSERVATION		Observations	OBS.132665418				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:44:47.683Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2839660138	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/168745455	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Ara	Ara ambiguus		SPECIES	Ara ambiguus (Bechstein, 1811)	Ara ambiguus		CR	Costa Rica - La Selva Reserve		PRESENT	4	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	10.43132	-84.004494	25.0						2019-03-19T00:00:00	19	3	2019	5959233	5959233	HUMAN_OBSERVATION		Observations	OBS.168745455				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:44:56.408Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2839584898	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/113126165	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Ara	Ara ambiguus		SPECIES	Ara ambiguus (Bechstein, 1811)	Ara ambiguus		CR	Costa Rica - Sarapiquí		PRESENT	2	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	10.431499	-84.003291	25.0						2015-12-11T00:00:00	11	12	2015	5959233	5959233	HUMAN_OBSERVATION		Observations	OBS.113126165				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:45:06.313Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2839530370	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/114351474	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Ara	Ara ambiguus		SPECIES	Ara ambiguus (Bechstein, 1811)	Ara ambiguus		CR	Costa Rica - La Selva Reserve		PRESENT	2	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	10.4365	-84.0097	5.0						2016-01-31T00:00:00	31	1	2016	5959233	5959233	HUMAN_OBSERVATION		Observations	OBS.114351474				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:44:46.108Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2839504325	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/115518133	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Ara	Ara ambiguus		SPECIES	Ara ambiguus (Bechstein, 1811)	Ara ambiguus		CR	Costa Rica - Sarapiquí		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	10.45113	-84.068763	100.0						2016-02-01T00:00:00	1	2	2016	5959233	5959233	HUMAN_OBSERVATION		Observations	OBS.115518133				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:45:06.522Z	StillImage	COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2839455678	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/108835399	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Ara	Ara ambiguus		SPECIES	Ara ambiguus (Bechstein, 1811)	Ara ambiguus		CR	Costa Rica - Tortuguero NP		PRESENT	8	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	10.528655	-83.511828	100.0						2015-07-31T00:00:00	31	7	2015	5959233	5959233	HUMAN_OBSERVATION		Observations	OBS.108835399				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:44:55.097Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2839366677	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/108834770	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Ara	Ara ambiguus		SPECIES	Ara ambiguus (Bechstein, 1811)	Ara ambiguus		CR	Costa Rica - La Selva Reserve		PRESENT	4	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	10.425604	-84.008731	100.0						2015-07-30T00:00:00	30	7	2015	5959233	5959233	HUMAN_OBSERVATION		Observations	OBS.108834770				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:44:45.553Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2839365000	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/113100746	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Ara	Ara ambiguus		SPECIES	Ara ambiguus (Bechstein, 1811)	Ara ambiguus		CR	Costa Rica - Sarapiquí		PRESENT	2	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	10.431475	-84.003379	25.0						2015-12-11T00:00:00	11	12	2015	5959233	5959233	HUMAN_OBSERVATION		Observations	OBS.113100746				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:44:51.700Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2839342150	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/113631515	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Ara	Ara ambiguus		SPECIES	Ara ambiguus (Bechstein, 1811)	Ara ambiguus		CR	Costa Rica - La Selva Reserve		PRESENT	4	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	10.425604	-84.008731	100.0						2015-07-30T00:00:00	30	7	2015	5959233	5959233	HUMAN_OBSERVATION		Observations	OBS.113631515				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:44:55.090Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2839317078	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/113631595	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Ara	Ara ambiguus		SPECIES	Ara ambiguus (Bechstein, 1811)	Ara ambiguus		CR	Costa Rica - Tortuguero NP		PRESENT	8	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	10.528655	-83.511828	100.0						2015-07-31T00:00:00	31	7	2015	5959233	5959233	HUMAN_OBSERVATION		Observations	OBS.113631595				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:44:54.381Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2839084789	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/76951058	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Ara	Ara ambiguus		SPECIES	Ara ambiguus (Bechstein, 1811)	Ara ambiguus		CR	Costa Rica - Pococí		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	10.59329	-83.527708	100.0						2013-06-18T00:00:00	18	6	2013	5959233	5959233	HUMAN_OBSERVATION		Observations	OBS.76951058				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:45:38.570Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2838997829	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/182501594	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Ara	Ara ambiguus		SPECIES	Ara ambiguus (Bechstein, 1811)	Ara ambiguus		CR	Costa Rica - Tortuguero		PRESENT	3	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	10.536315	-83.499825	25.0						2019-11-22T00:00:00	22	11	2019	5959233	5959233	HUMAN_OBSERVATION		Observations	OBS.182501594				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:44:45.566Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2838974456	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/184921741	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Ara	Ara ambiguus		SPECIES	Ara ambiguus (Bechstein, 1811)	Ara ambiguus		CR	Costa Rica - Sarapiquí		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	10.45	-84.068241	100.0						2020-01-08T00:00:00	8	1	2020	5959233	5959233	HUMAN_OBSERVATION		Observations	OBS.184921741				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:44:46.574Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2838926750	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/77250466	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Ara	Ara ambiguus		SPECIES	Ara ambiguus (Bechstein, 1811)	Ara ambiguus		CR	Costa Rica - Pococí		PRESENT	2	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	10.593532	-83.527403	10.0						2013-06-21T00:00:00	21	6	2013	5959233	5959233	HUMAN_OBSERVATION		Observations	OBS.77250466				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:45:04.768Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
